Date,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2019-01-18,255.87600708007812,51.062400817871094,55.488189697265625,24.722156524658203,67.19709014892578,63.52157211303711,49.38304138183594,49.373416900634766,86.25788879394531,104.04931640625
2019-01-22,252.41896057128906,50.35624313354492,54.280029296875,24.43690299987793,65.80892181396484,62.45233917236328,48.93111801147461,49.46632766723633,85.66419219970703,102.49067687988281
2019-01-23,252.94712829589844,50.012718200683594,53.7237663269043,24.46542739868164,65.9046401977539,62.66619110107422,49.514854431152344,49.96805191040039,85.75994110107422,102.69524383544922
2019-01-24,253.08154296875,49.74552536010742,54.010589599609375,24.522476196289062,66.23973083496094,63.19108963012695,48.902862548828125,50.228206634521484,85.04176330566406,103.12388610839844
2019-01-25,255.22300720214844,50.690242767333984,54.69723892211914,24.722156524658203,67.08220672607422,64.08533477783203,48.705142974853516,49.5406608581543,85.14710998535156,104.26363372802734
2019-01-28,253.28323364257812,50.613895416259766,54.149654388427734,24.646089553833008,66.44076538085938,63.22996139526367,48.91228103637695,49.30837631225586,84.17996978759766,103.65966796875
2019-01-29,252.94712829589844,51.13874435424805,54.314796447753906,24.560508728027344,67.35983276367188,62.54954147338867,49.025264739990234,49.44774627685547,84.59171295166016,102.98749542236328
2019-01-30,256.9515380859375,51.68266677856445,55.07967758178711,24.703136444091797,68.4129409790039,64.49357604980469,49.354793548583984,49.82868957519531,85.75037384033203,105.01373291015625
2019-01-31,259.2081298828125,50.90971755981445,55.43603515625,24.66510581970215,68.709716796875,64.42555236816406,50.26808166503906,50.87858581542969,86.82284545898438,105.9684066772461
2019-02-01,259.3330078125,51.062400817871094,56.40082550048828,24.769697189331055,68.81501007080078,64.80462646484375,50.1080207824707,50.683475494384766,86.89946746826172,104.41949462890625
2019-02-04,261.157470703125,50.97651290893555,56.53120040893555,24.874296188354492,69.70536804199219,65.84469604492188,50.42813491821289,50.76709747314453,86.65049743652344,105.10140228271484
2019-02-05,262.25225830078125,51.34868240356445,56.61811447143555,24.8077335357666,70.30851745605469,66.39875030517578,50.43754959106445,50.869300842285156,86.52600860595703,106.08529663085938
2019-02-06,261.90655517578125,51.043312072753906,56.20091247558594,24.77920913696289,70.32765197753906,66.622314453125,50.44696807861328,50.841426849365234,86.9186019897461,105.64692687988281
2019-02-07,259.40985107421875,50.33716583251953,54.9579963684082,24.531982421875,69.8489761352539,65.70861053466797,50.409305572509766,51.51039123535156,85.96104431152344,104.7799301147461
2019-02-08,259.7267150878906,50.28944778442383,54.705928802490234,24.408376693725586,69.95429229736328,66.08769226074219,50.64468765258789,51.73337936401367,86.12382507324219,104.36104583740234
2019-02-11,259.8707580566406,50.36579132080078,54.96668243408203,24.48444366455078,70.32765197753906,66.05854034423828,50.77649688720703,51.71479797363281,86.01850891113281,104.546142578125
2019-02-12,263.2125244140625,51.49181365966797,55.66202163696289,24.845766067504883,71.41903686523438,66.93335723876953,51.17194366455078,51.83558654785156,87.19630432128906,106.15347290039062
2019-02-13,264.067138671875,51.55862045288086,56.357357025146484,24.91232681274414,71.84027099609375,67.02082824707031,51.26609420776367,51.686927795410156,87.38782501220703,106.8743667602539
2019-02-14,263.4814147949219,51.29142379760742,56.557281494140625,24.60805320739746,71.50521087646484,67.13748168945312,50.6917610168457,51.603302001953125,87.58892059326172,106.48469543457031
2019-02-15,266.35260009765625,51.98802947998047,57.469913482666016,25.131023406982422,72.46257781982422,67.67208862304688,51.17194366455078,51.76125717163086,88.91035461425781,107.21530151367188
2019-02-19,266.8135681152344,52.312477111816406,57.64374542236328,25.169055938720703,72.43384552001953,67.69153594970703,51.43557357788086,52.06786346435547,88.69969940185547,107.65369415283203
2019-02-20,267.351318359375,53.20948791503906,57.887115478515625,25.330699920654297,72.77850341796875,67.76929473876953,51.34141540527344,52.30014419555664,88.59435272216797,107.86801147460938
2019-02-21,266.40069580078125,52.99954605102539,56.991859436035156,25.197582244873047,72.4817123413086,67.79845428466797,51.492061614990234,52.68107986450195,87.81873321533203,107.65369415283203
2019-02-22,268.0523376464844,53.22856903076172,57.157005310058594,25.159547805786133,72.96038055419922,68.66355895996094,51.24726104736328,53.00627517700195,88.62309265136719,108.2381820678711
2019-02-25,268.417236328125,53.57209777832031,57.25261688232422,25.26413917541504,73.24760437011719,68.99404907226562,50.964805603027344,52.662498474121094,88.7475814819336,107.87773895263672
2019-02-26,268.2251892089844,53.26674270629883,57.070098876953125,25.188072204589844,73.04656219482422,69.13984680175781,50.99304962158203,52.59746551513672,88.43156433105469,108.02386474609375
2019-02-27,268.10992431640625,53.18085479736328,57.287384033203125,25.28315544128418,73.33377838134766,69.07180786132812,50.91773223876953,52.662498474121094,88.01982116699219,107.94593048095703
2019-02-28,267.61053466796875,52.531959533691406,56.71372985839844,25.21660041809082,73.08485412597656,68.87741088867188,51.16252899169922,52.96910858154297,87.76127624511719,107.3614273071289
2019-03-01,269.2815246582031,52.46516418457031,57.75673294067383,25.378244400024414,73.15186309814453,69.3439712524414,51.068382263183594,53.080604553222656,89.006103515625,108.22843170166016
2019-03-04,268.302001953125,52.70372772216797,57.86103820800781,25.21660041809082,72.82635498046875,69.0815200805664,50.983642578125,53.173519134521484,87.79956817626953,107.8874740600586
2019-03-05,267.93707275390625,52.45561981201172,57.66981887817383,25.12151336669922,72.35726165771484,68.87741088867188,50.94597625732422,53.10847854614258,87.75171661376953,108.16024017333984
2019-03-06,266.3142395019531,52.57013702392578,56.93971252441406,24.959869384765625,71.67752838134766,68.51776123046875,50.87064743041992,53.10847854614258,86.46855163574219,107.65369415283203
2019-03-07,264.0863342285156,52.14071273803711,56.60074234008789,24.703136444091797,71.24671173095703,67.86649322509766,50.54111862182617,53.285011291503906,85.78868865966797,106.34831237792969
2019-03-08,263.5581970214844,52.226593017578125,55.54033279418945,24.69363021850586,71.10310363769531,67.85678100585938,50.56936264038086,53.47083282470703,85.60674285888672,105.60797119140625
2019-03-11,267.380126953125,52.97092056274414,56.409523010253906,24.950363159179688,71.70626831054688,69.31480407714844,51.22843551635742,53.851768493652344,86.5834732055664,107.05945587158203
2019-03-12,268.3883972167969,53.17130661010742,56.774566650390625,25.007408142089844,71.11268615722656,69.72306823730469,51.24726104736328,54.223419189453125,87.21546936035156,107.3614273071289
2019-03-13,270.16497802734375,53.42896270751953,57.34822463989258,25.178564071655273,71.73497009277344,70.1799087524414,51.53914260864258,54.2791633605957,88.15386962890625,107.74136352539062
2019-03-14,269.9920349121094,53.028175354003906,57.4090690612793,25.273649215698242,71.49564361572266,70.32571411132812,51.492061614990234,54.26987838745117,88.01025390625,107.41988372802734
2019-03-15,271.3260192871094,53.094303131103516,57.386287689208984,25.450454711914062,71.24336242675781,71.1770248413086,51.78363800048828,54.4664421081543,88.41487884521484,108.10900115966797
2019-03-18,272.309814453125,53.21888732910156,58.183448791503906,25.70849609375,71.93663024902344,71.47932434082031,51.85936737060547,54.26051712036133,88.28031921386719,109.1549072265625
2019-03-19,272.3773193359375,53.15180969238281,58.02577209472656,25.507797241210938,71.6766586303711,71.62559509277344,51.82150650024414,53.642757415771484,88.98194122314453,109.70228576660156
2019-03-20,271.5574645996094,53.103885650634766,58.533843994140625,24.982158660888672,71.18557739257812,71.4305648803711,51.603759765625,53.78315353393555,88.36683654785156,109.85868835449219
2019-03-21,274.6246643066406,53.66933059692383,58.945552825927734,24.90570640563965,71.86922454833984,73.22486114501953,52.20964813232422,54.3541259765625,88.71283721923828,111.364013671875
2019-03-22,269.3391418457031,52.06884002685547,57.351253509521484,24.21759605407715,70.24195861816406,71.49882507324219,52.14337921142578,54.74724197387695,87.09813690185547,109.1549072265625
2019-03-25,269.1365661621094,51.97299575805664,57.377532958984375,24.112468719482422,70.4056625366211,71.18678283691406,52.24751281738281,54.794044494628906,87.0500717163086,109.80005645751953
2019-03-26,271.14276123046875,52.289268493652344,58.200965881347656,24.399179458618164,70.87745666503906,71.57684326171875,52.69245529174805,55.18716812133789,87.64598083496094,110.26923370361328
2019-03-27,269.7248840332031,52.2221794128418,57.78925704956055,24.294052124023438,70.95449829101562,71.16728973388672,52.5125846862793,54.803401947021484,86.91551208496094,110.04442596435547
2019-03-28,270.74725341796875,52.73011779785156,58.008243560791016,24.504304885864258,71.47444915771484,71.45982360839844,52.768192291259766,54.157554626464844,87.13658905029297,110.70909118652344
2019-03-29,272.4544982910156,53.19014358520508,57.920650482177734,24.571203231811523,72.2447509765625,72.16195678710938,53.118465423583984,54.447723388671875,88.1842041015625,111.28582000732422
2019-04-01,275.68560791015625,53.985599517822266,58.682762145996094,25.173301696777344,73.73721313476562,73.14684295654297,52.9385871887207,54.07331848144531,88.31877136230469,112.5076675415039
2019-04-02,275.8206481933594,54.167694091796875,58.27980041503906,25.15418815612793,73.70832061767578,73.400390625,52.50311279296875,54.148193359375,88.11692810058594,112.48810577392578
2019-04-03,276.2546691894531,54.87689208984375,57.71916961669922,25.23064613342285,73.48685455322266,73.99524688720703,52.24751281738281,54.06395721435547,88.00157928466797,113.27986145019531
2019-04-04,276.9876708984375,55.4327507019043,58.200965881347656,25.38355827331543,73.93941497802734,73.68319702148438,52.446319580078125,53.87675476074219,87.81897735595703,114.1987075805664
2019-04-05,278.3283386230469,55.4135856628418,59.22587966918945,25.421785354614258,74.15125274658203,74.03423309326172,52.62618637084961,54.38219451904297,88.42449188232422,114.87316131591797
2019-04-08,278.5405578613281,55.4327507019043,59.48866653442383,25.450454711914062,73.83350372314453,74.31704711914062,52.84392547607422,53.998435974121094,88.40526580810547,115.28369903564453
2019-04-09,277.1130676269531,55.030235290527344,58.76160430908203,25.24020004272461,72.83209991455078,73.96597290039062,52.77765655517578,54.12947463989258,88.17459869384766,114.2475814819336
2019-04-10,278.0583190917969,55.00148391723633,58.980594635009766,25.31665802001953,72.81285858154297,74.48282623291016,52.92912673950195,53.96099853515625,88.20343017578125,114.79496002197266
2019-04-11,277.98114013671875,54.97273254394531,59.02439880371094,25.469572067260742,73.43872833251953,74.38529968261719,53.03325653076172,54.23243713378906,87.11734771728516,114.94156646728516
2019-04-12,279.8619384765625,55.70109176635742,59.18207550048828,25.9378662109375,74.41122436523438,74.90213775634766,53.20367431640625,54.48516082763672,86.3196029663086,115.6551284790039
2019-04-15,279.6786193847656,55.44233322143555,58.83168029785156,25.77539825439453,73.9971923828125,74.87288665771484,53.51606750488281,54.475807189941406,86.66561889648438,115.88971710205078
2019-04-16,279.8619384765625,55.6915168762207,59.21712112426758,26.138565063476562,74.44973754882812,75.2531967163086,53.52553939819336,53.801876068115234,84.88751220703125,116.39801788330078
2019-04-17,279.1771240234375,55.346500396728516,59.138275146484375,26.205461502075195,74.5460205078125,75.67251586914062,53.79060745239258,53.595943450927734,82.44623565673828,116.6228256225586
2019-04-18,279.7268981933594,55.4135856628418,58.85796356201172,26.129011154174805,75.40299987792969,75.88705444335938,53.83794021606445,53.62403106689453,82.5807876586914,116.58373260498047
2019-04-22,279.96795654296875,55.039817810058594,60.10186767578125,26.052553176879883,75.17190551757812,76.06257629394531,53.85687255859375,53.57722854614258,82.62885284423828,116.14387512207031
2019-04-23,282.4853515625,55.28899383544922,60.00550842285156,26.215023040771484,75.82666778564453,76.8914794921875,53.68647766113281,53.72699737548828,83.93598175048828,117.5318832397461
2019-04-24,281.8584289550781,54.9439811706543,58.95432662963867,26.186349868774414,75.60519409179688,76.92073059082031,53.800079345703125,54.07331848144531,83.83988189697266,117.639404296875
2019-04-25,281.6848449707031,54.24435806274414,58.77035903930664,26.234140396118164,74.0838623046875,76.9012222290039,53.45927429199219,54.29795455932617,84.70489501953125,117.02360534667969
2019-04-26,282.99658203125,54.69479751586914,58.008243560791016,26.47306251525879,74.6423110961914,76.60867309570312,53.94207763671875,54.38219451904297,85.55070495605469,117.95220184326172
2019-04-29,283.4402160644531,54.58938217163086,57.955692291259766,26.740657806396484,74.81562805175781,76.62818145751953,54.00834655761719,54.06395721435547,85.39692687988281,117.54167175292969
2019-04-30,283.58489990234375,55.058982849121094,57.91188430786133,26.77889060974121,75.11412811279297,76.75493621826172,54.63315200805664,54.953163146972656,85.79096984863281,117.36573028564453
2019-05-01,281.453369140625,54.0622673034668,56.75558090209961,26.5590763092041,74.62305450439453,76.55992889404297,53.96101379394531,54.39155960083008,85.63719940185547,115.93860626220703
2019-05-02,280.8456726074219,53.78433609008789,55.76570129394531,26.587745666503906,74.58454895019531,76.16008758544922,53.94207763671875,54.26987838745117,86.00242614746094,116.02657318115234
2019-05-03,283.5945739746094,54.31144332885742,56.28254318237305,26.82667350769043,75.48965454101562,76.88172149658203,54.349151611328125,54.56939697265625,86.65599822998047,117.3950424194336
2019-05-06,282.4275207519531,53.535160064697266,56.3350944519043,26.645090103149414,74.76749420166016,76.28687286376953,54.263954162597656,54.26987838745117,87.09813690185547,116.6814956665039
2019-05-07,277.7110290527344,52.595947265625,55.844547271728516,26.205461502075195,73.25578308105469,74.64860534667969,53.724342346191406,54.10139846801758,85.42574310302734,114.91224670410156
2019-05-08,277.32525634765625,52.54802322387695,55.844547271728516,26.148120880126953,73.25578308105469,74.56082916259766,53.714874267578125,53.36194610595703,85.60836029052734,114.95133972167969
2019-05-09,276.48614501953125,52.135921478271484,55.844547271728516,26.09078025817871,73.14985656738281,74.05374908447266,53.60127258300781,53.296424865722656,85.42574310302734,114.48216247558594
2019-05-10,277.87506103515625,52.845123291015625,56.10734176635742,26.262807846069336,73.43872833251953,74.28779602050781,54.254486083984375,54.251155853271484,85.45459747314453,114.6483383178711
2019-05-13,270.8919677734375,51.656734466552734,55.14374542236328,25.49824333190918,71.34928131103516,71.48906707763672,53.7432746887207,54.831485748291016,83.8494873046875,111.2369384765625
2019-05-14,273.3418273925781,52.09758758544922,55.818260192871094,25.698942184448242,72.09069061279297,72.63975524902344,53.998878479003906,54.4664421081543,84.27239227294922,112.36103057861328
2019-05-15,274.9429016113281,51.963417053222656,56.10734176635742,25.603370666503906,72.18697357177734,73.42965698242188,54.42489242553711,54.372840881347656,84.52227783203125,113.12348175048828
2019-05-16,277.4892272949219,52.69178009033203,56.4139404296875,25.861408233642578,72.85137176513672,74.10250854492188,54.85089874267578,54.73788070678711,85.18546295166016,114.16937255859375
2019-05-17,275.6951904296875,52.375518798828125,55.844547271728516,25.689380645751953,72.04255676269531,73.50765991210938,54.671024322509766,55.0186882019043,85.00284576416016,113.29940795898438
2019-05-20,273.8723449707031,51.62797927856445,55.87082290649414,25.71805191040039,71.8595962524414,72.2302017211914,54.538490295410156,55.093563079833984,84.96440124511719,112.49787902832031
2019-05-21,276.3414306640625,52.42344284057617,56.51905822753906,25.985652923583984,72.70692443847656,73.11759948730469,54.42489242553711,55.196529388427734,85.76215362548828,113.27986145019531
2019-05-22,275.49267578125,52.05924987792969,55.64306640625,25.832738876342773,72.10994720458984,72.7372817993164,54.671024322509766,55.60837173461914,86.25232696533203,112.11665344238281
2019-05-23,272.12652587890625,51.263797760009766,53.77720642089844,25.469572067260742,71.01226043701172,71.45982360839844,54.652095794677734,56.08574295043945,85.9543685913086,110.72865295410156
2019-05-24,272.74383544921875,51.55131530761719,53.97867965698242,25.670270919799805,71.04115295410156,71.47932434082031,54.45328903198242,56.00149917602539,86.07930755615234,110.87527465820312
2019-05-28,270.2071533203125,51.033782958984375,53.41803741455078,25.373998641967773,70.38639068603516,71.27454376220703,53.56340789794922,55.084205627441406,84.84906768798828,110.14216613769531
2019-05-29,268.3939514160156,51.043357849121094,53.0764045715332,25.326213836669922,70.06863403320312,70.85523223876953,53.17525863647461,54.3541259765625,84.0321044921875,109.1646957397461
2019-05-30,269.1269226074219,51.12961959838867,52.40188980102539,25.24020004272461,70.3382568359375,71.29405975341797,53.4024658203125,54.26987838745117,84.49345397949219,109.87824249267578
2019-05-31,265.5003967285156,50.55459213256836,51.48209762573242,24.85791778564453,69.37538146972656,70.1043472290039,52.64512634277344,54.52259826660156,83.88793182373047,108.44136047363281
2019-06-03,264.8251953125,52.145503997802734,52.139095306396484,25.020389556884766,69.84718322753906,68.87564086914062,53.307804107666016,55.06549072265625,84.08977508544922,107.53230285644531
2019-06-04,270.57366943359375,53.61182403564453,53.04137420654297,25.698942184448242,71.5129623413086,71.1770248413086,53.79060745239258,55.11228942871094,85.48342895507812,110.44517517089844
2019-06-05,272.9174499511719,54.00476837158203,52.454444885253906,25.861408233642578,72.20623016357422,72.10343170166016,54.40596008300781,56.29166030883789,86.12737274169922,110.9925765991211
2019-06-06,274.6921081542969,54.646881103515625,53.42680740356445,25.95698356628418,72.33140563964844,72.94207763671875,54.97396469116211,56.63798522949219,86.56950378417969,111.55950164794922
2019-06-07,277.44097900390625,55.135650634765625,53.67208480834961,25.91875457763672,72.90913391113281,74.29753875732422,55.50410842895508,56.21678161621094,87.47297668457031,113.17233276367188
2019-06-10,278.714111328125,55.23149490356445,53.82976150512695,26.138565063476562,73.00541687011719,75.05817413330078,55.523040771484375,55.8330192565918,87.73247528076172,114.13027954101562
2019-06-11,278.6466369628906,55.19316101074219,53.934879302978516,26.148120880126953,72.37956237792969,75.05817413330078,55.702911376953125,55.49605178833008,87.58831024169922,114.57012939453125
2019-06-12,278.1547546386719,55.375244140625,53.17276382446289,25.89008140563965,72.53362274169922,74.63885498046875,55.788116455078125,56.21678161621094,88.0112075805664,114.54080963134766
2019-06-13,279.3024597167969,55.70109176635742,53.79472351074219,25.97609519958496,72.89949798583984,74.8631362915039,55.91118621826172,56.329097747802734,87.90547180175781,115.56716918945312
2019-06-14,278.9938659667969,55.46150207519531,53.4443244934082,26.033435821533203,72.61064147949219,74.20977783203125,55.93958282470703,56.91878890991211,87.7036361694336,115.8213119506836
2019-06-17,279.1000061035156,54.95356369018555,53.891082763671875,25.794509887695312,72.36030578613281,74.2682876586914,55.77864456176758,56.759666442871094,88.09771728515625,115.87017822265625
2019-06-18,282.0224304199219,55.384830474853516,54.635677337646484,26.138565063476562,73.76609802246094,75.61402130126953,55.4757080078125,56.52566146850586,88.84739685058594,116.74992370605469
2019-06-19,282.65899658203125,55.078155517578125,54.5743522644043,26.09078025817871,73.70832061767578,75.88705444335938,55.702911376953125,56.95623016357422,89.6451187133789,116.96495819091797
2019-06-20,285.3595886230469,55.77777099609375,55.78321838378906,26.205461502075195,74.94080352783203,76.99874877929688,56.1951904296875,57.3212776184082,90.0392074584961,117.77626037597656
2019-06-21,284.94482421875,55.600372314453125,56.18632507324219,26.146867752075195,74.54141998291016,76.63470458984375,56.01298904418945,57.542991638183594,90.47162628173828,117.23091125488281
2019-06-24,284.5959167480469,55.81247329711914,55.68244934082031,26.04120635986328,74.3963623046875,76.78150177001953,56.15607452392578,57.561859130859375,89.99866485595703,116.60316467285156
2019-06-25,281.8045654296875,55.841400146484375,55.24045944213867,25.954753875732422,73.83545684814453,75.37229919433594,56.12746047973633,57.212772369384766,89.63188171386719,115.48500061035156
2019-06-26,281.52349853515625,55.744991302490234,56.089080810546875,25.90672492980957,74.01920318603516,76.1845474243164,55.3261833190918,55.96737289428711,88.50254821777344,115.85771942138672
2019-06-27,282.52178955078125,55.92817306518555,55.673606872558594,26.13726234436035,74.0868911743164,76.38026428222656,55.431121826171875,56.0428581237793,89.12029266357422,116.58354949951172
2019-06-28,283.9755859375,56.40058135986328,56.31892395019531,26.51188850402832,74.87020874023438,76.3704833984375,55.3929557800293,56.259857177734375,89.41951751708984,116.91702270507812
2019-07-01,286.5536804199219,56.83443832397461,56.37196350097656,26.828880310058594,74.93791198730469,77.58393859863281,55.72682571411133,56.11833190917969,89.86351776123047,117.94692993164062
2019-07-02,287.29998779296875,56.77659225463867,55.47029113769531,26.761638641357422,74.84120178222656,77.78945922851562,56.213314056396484,56.88254928588867,90.34613800048828,118.20195007324219
2019-07-03,289.5969543457031,57.065826416015625,55.69129180908203,26.97296714782715,75.25704956054688,78.38640594482422,56.9096565246582,57.278812408447266,91.11833953857422,119.2318344116211
2019-07-05,289.2674255371094,56.805511474609375,55.770851135253906,27.0498104095459,74.9572525024414,78.23960876464844,56.66164779663086,57.250511169433594,90.4909439086914,119.3691635131836
2019-07-08,287.677978515625,56.14992141723633,55.85041427612305,26.91533088684082,74.33833312988281,77.64266204833984,56.73796081542969,57.335426330566406,89.81527709960938,119.51628875732422
2019-07-09,288.0365295410156,55.600372314453125,55.89461135864258,26.963359832763672,74.1739273071289,77.91667175292969,56.40409469604492,57.41090774536133,89.90213775634766,119.643798828125
2019-07-10,289.4128112792969,55.48468017578125,56.61063766479492,26.86730194091797,73.99987030029297,78.53319549560547,56.766571044921875,57.542991638183594,90.21100616455078,120.07536315917969
2019-07-11,290.0912170410156,55.7257080078125,56.725555419921875,27.020992279052734,74.50272369384766,78.82677459716797,56.9096565246582,57.561859130859375,90.23033142089844,120.3205795288086
2019-07-12,291.3899841308594,56.275245666503906,56.964237213134766,27.20350456237793,75.80826568603516,79.4041519165039,57.07182312011719,57.18446350097656,89.22647094726562,121.70356750488281
2019-07-15,291.4868469238281,56.31381607055664,56.4515266418457,27.0498104095459,75.49880981445312,79.66839599609375,57.20536804199219,57.41090774536133,89.41951751708984,122.0959243774414
2019-07-16,290.54681396484375,56.44879913330078,55.85041427612305,26.98257064819336,75.98234558105469,78.92463684082031,57.22444534301758,57.080684661865234,88.97552490234375,121.9389877319336
2019-07-17,288.569580078125,55.94745635986328,55.21393966674805,26.752031326293945,74.357666015625,78.71912384033203,57.157676696777344,57.29768753051758,88.99480438232422,120.77176666259766
2019-07-18,289.62603759765625,56.18848419189453,55.2227783203125,26.953754425048828,74.49305725097656,79.3062973022461,57.53923797607422,57.7977294921875,89.49673461914062,120.6148452758789
2019-07-19,288.01715087890625,56.31381607055664,55.4791374206543,26.838485717773438,74.89921569824219,78.96378326416016,57.17675018310547,56.958030700683594,88.57011413574219,119.82035827636719
2019-07-22,288.7246398925781,56.1692008972168,55.73549270629883,26.896120071411133,74.9572525024414,79.87388610839844,56.8428840637207,56.83538055419922,88.38671875,119.8890151977539
2019-07-23,290.7890930175781,57.326133728027344,55.885772705078125,27.174686431884766,75.90497589111328,80.31426239013672,57.2530632019043,56.47685241699219,88.93689727783203,120.70310974121094
2019-07-24,292.1556396484375,57.28757095336914,56.124446868896484,27.4532527923584,76.2337875366211,80.97970581054688,56.87150573730469,56.52403259277344,88.98516082763672,121.31123352050781
2019-07-25,290.760009765625,56.87300491333008,55.48796463012695,27.26113510131836,76.07904815673828,80.64698791503906,56.94781494140625,56.38250732421875,88.5508041381836,120.63444519042969
2019-07-26,292.7080383300781,56.94049072265625,55.205101013183594,27.558916091918945,75.9146499633789,80.82313537597656,57.5869255065918,56.59006881713867,88.86933898925781,121.18373107910156
2019-07-29,292.17498779296875,56.7476692199707,54.98409652709961,27.34758758544922,75.77926635742188,80.77421569824219,57.691856384277344,56.88254928588867,89.23611450195312,120.59520721435547
2019-07-30,291.45782470703125,57.12367248535156,55.60288619995117,27.270742416381836,76.1080551147461,80.25555419921875,57.863555908203125,56.448551177978516,88.85002899169922,119.78112030029297
2019-07-31,288.2691650390625,56.24633026123047,55.42610168457031,27.13626480102539,75.25704956054688,79.04206085205078,56.69025802612305,56.18437576293945,87.97166442871094,118.40792846679688
2019-08-01,285.7589416503906,55.92817306518555,54.17082595825195,26.521493911743164,73.7967758178711,78.64083862304688,56.48994064331055,56.7598991394043,88.08749389648438,116.79933166503906
2019-08-02,283.6073303222656,55.27257537841797,53.39292526245117,26.51188850402832,73.3228988647461,77.3588638305664,56.499481201171875,56.750465393066406,87.8847885131836,115.83810424804688
2019-08-05,275.078369140625,54.23133087158203,51.80174255371094,25.62816047668457,71.29207611083984,74.12947082519531,55.03047561645508,55.93907165527344,85.8191909790039,112.72882080078125
2019-08-06,278.9357604980469,54.29882049560547,51.7398567199707,26.04120635986328,72.36551666259766,75.36251831054688,55.52650451660156,56.637245178222656,86.92920684814453,114.44529724121094
2019-08-07,279.1005554199219,55.05082702636719,51.35089874267578,25.695398330688477,72.32683563232422,75.83223724365234,56.17515563964844,56.77876663208008,86.95816802978516,114.90630340576172
2019-08-08,284.57647705078125,56.10171127319336,52.82716369628906,26.185293197631836,73.55500793457031,77.69158172607422,56.900123596191406,57.36372756958008,88.11644744873047,117.12301635742188
2019-08-09,282.6380615234375,55.65822219848633,52.24373245239258,26.098840713500977,72.93608093261719,76.81085205078125,56.585330963134766,57.429771423339844,88.2226333618164,116.02446746826172
2019-08-12,279.1974792480469,54.79051971435547,51.62494659423828,25.599340438842773,71.93032836914062,75.80289459228516,56.20376968383789,57.31655502319336,87.36356353759766,114.33741760253906
2019-08-13,283.5393981933594,55.37862777709961,52.102294921875,25.91633415222168,72.791015625,77.70138549804688,56.8428840637207,57.35429763793945,88.50254821777344,116.22064208984375
2019-08-14,275.1558532714844,53.623939514160156,50.060279846191406,24.95575523376465,70.56678009033203,75.3135757446289,55.94621658325195,56.88254928588867,86.04119873046875,112.58169555664062
2019-08-15,275.8827819824219,53.643226623535156,49.750885009765625,25.08062744140625,70.48941040039062,75.17657470703125,56.785648345947266,57.61846923828125,86.34041595458984,112.39533233642578
2019-08-16,279.9533996582031,54.58805465698242,50.4050407409668,25.52249526977539,71.85298156738281,76.6053466796875,57.43429946899414,57.91094970703125,87.40217590332031,113.6704330444336
2019-08-19,283.32623291015625,55.021907806396484,51.518863677978516,25.78185272216797,72.52991485595703,77.76988220214844,58.006649017333984,58.278907775878906,88.24193572998047,115.10247039794922
2019-08-20,281.15521240234375,54.375953674316406,51.08571243286133,25.43604278564453,72.10440826416016,77.3784408569336,57.377071380615234,58.1845588684082,87.48905181884766,115.13189697265625
